,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage,Unnamed: 0
9473,Post,forage,Forage-to-forage,266.1241098677518,sub218,3,1,13891,,1,20,,23,,3,,0.0
9474,Post,forage,Forage-to-forage,108.64699898270601,sub218,3,1,25613,,1,20,,40,,1,,0.0
9475,Post,forage,Forage-to-forage,0.0,sub218,3,1,24890,,1,20,,27,,2,,0.0
9476,Post,forage,Forage-to-forage,232.5534079348932,sub218,3,1,24523,,1,20,,27,,3,,0.0
9477,Post,forage,Forage-to-forage,378.12817904374367,sub218,3,1,23394,,1,20,,21,,4,,0.0
9478,Post,forage,Forage-to-forage,469.9898270600204,sub218,3,1,21788,,1,20,,8,,5,,0.0
9479,Pre,forage,Forage-to-forage,452.89928789420145,sub218,3,2,43440,,1,20,0.3452,28,,1,,0.0
9480,Pre,forage,Forage-to-forage,412.0040691759919,sub218,3,2,41589,,1,20,0.262933333333333,21,,2,,0.0
9481,Pre,forage,Forage-to-forage,124.82197355035606,sub218,3,2,39872,,1,20,0.186622222222222,24,,3,,0.0
9482,Pre,forage,Forage-to-forage,191.35300101729402,sub218,3,2,39096,,1,20,0.152133333333333,24,,4,,0.0
9483,Pre,forage,Forage-to-forage,108.64699898270601,sub218,3,2,38102,,1,20,0.107955555555556,32,,5,,0.0
9484,Pre,forage,Forage-to-forage,249.94913530010177,sub218,3,2,37379,,1,20,0.0758222222222222,34,,6,,0.0
9485,Post,forage,Forage-to-forage,106.51068158697865,sub218,3,2,49513,,1,20,,24,,1,,0.0
9486,Post,forage,Forage-to-forage,231.94303153611395,sub218,3,2,48797,,1,20,,34,,2,,0.0
9487,Post,forage,Forage-to-forage,110.47812817904375,sub218,3,2,47670,,1,20,,11,,3,,0.0
9488,Post,forage,Forage-to-forage,262.76703967446593,sub218,3,2,46941,,1,20,,12,,4,,0.0
9489,Pre,forage,Forage-to-forage,50.35605289928793,sub218,3,3,75094,,1,20,0.3992,75,,1,,0.0
9490,Pre,forage,Forage-to-forage,296.64292980671416,sub218,3,3,74562,,1,20,0.375555555555556,58,,2,,0.0
9491,Pre,forage,Forage-to-forage,357.9857578840285,sub218,3,3,73223,,1,20,0.316044444444444,51,,3,,0.0
9492,Pre,forage,Forage-to-forage,347.60935910478133,sub218,3,3,71683,,1,20,0.2476,44,,4,,0.0
9493,Pre,forage,Forage-to-forage,421.7700915564599,sub218,3,3,70177,,1,20,0.180666666666667,32,,5,,0.0
9494,Pre,forage,Forage-to-forage,422.07527975584946,sub218,3,3,68428,,1,20,0.102933333333333,26,,6,,0.0
9495,Post,forage,Forage-to-forage,422.07527975584946,sub218,3,3,79205,,1,20,,64,,1,,0.0
9496,Pre,forage,Forage-to-forage,376.2970498474059,sub218,4,1,10219,,3,15,0.518342857142857,38,,1,,0.0
9497,Pre,forage,Forage-to-forage,407.1210579857579,sub218,4,1,8619,,3,15,0.426914285714286,37,,2,,0.0
9498,Pre,forage,Forage-to-forage,456.25635808748734,sub218,4,1,6918,,3,15,0.329714285714286,25,,3,,0.0
9499,Pre,forage,Forage-to-forage,485.8596134282808,sub218,4,1,5056,,3,15,0.223314285714286,22,,4,,0.0
9500,Post,forage,Forage-to-forage,27.77212614445574,sub218,4,1,13478,,3,15,,25,,1,,0.0
9501,Pre,forage,Forage-to-forage,513.3265513733469,sub218,4,2,37013,,3,15,0.601371428571429,49,,1,,0.0
9502,Pre,forage,Forage-to-forage,457.4771108850458,sub218,4,2,34964,,3,15,0.484285714285714,60,,2,,0.0
9503,Pre,forage,Forage-to-forage,375.9918616480163,sub218,4,2,33098,,3,15,0.377657142857143,52,,3,,0.0
9504,Pre,forage,Forage-to-forage,467.85350966429303,sub218,4,2,31499,,3,15,0.286285714285714,38,,4,,0.0
9505,Pre,forage,Forage-to-forage,94.30315361139372,sub218,4,2,29599,,3,15,0.177714285714286,25,,5,,0.0
9506,Pre,forage,Forage-to-forage,453.2044760935911,sub218,4,3,56496,,3,15,0.6368,9,,1,,0.0
9507,Pre,forage,Forage-to-forage,48.83011190233981,sub218,4,3,54644,,3,15,0.530971428571429,20,,2,,0.0
9508,Pre,forage,Forage-to-forage,326.2461851475077,sub218,4,3,54117,,3,15,0.500857142857143,20,,3,,0.0
9509,Pre,forage,Forage-to-forage,393.0824008138352,sub218,4,3,52681,,3,15,0.4188,22,,4,,0.0
9510,Pre,forage,Forage-to-forage,498.67751780264496,sub218,4,3,51026,,3,15,0.324228571428571,25,,5,,0.0
9511,Pre,forage,Forage-to-forage,472.43133265513734,sub218,4,4,78380,,3,15,0.565257142857143,34,,1,,0.0
9512,Pre,forage,Forage-to-forage,201.11902339776196,sub218,4,4,76465,,3,15,0.455828571428571,46,,2,,0.0
9513,Pre,forage,Forage-to-forage,253.91658189216685,sub218,4,4,75439,,3,15,0.3972,36,,3,,0.0
9514,Pre,forage,Forage-to-forage,404.67955239064094,sub218,4,4,74240,,3,15,0.328685714285714,35,,4,,0.0
9515,Pre,forage,Forage-to-forage,74.16073245167854,sub218,4,4,72547,,3,15,0.231942857142857,14,,5,,0.0
9516,Pre,forage,Forage-to-forage,75.99186164801631,sub218,5,2,26871,,2,20,0.0830222222222222,38,,1,,0.0
9517,Pre,forage,Forage-to-forage,61.34282807731438,sub218,5,2,26255,,2,20,0.0556444444444444,38,,2,,0.0
9518,Pre,forage,Forage-to-forage,391.8616480162767,sub218,5,2,39165,,2,20,0.624444444444444,48,,1,,0.0
9519,Pre,forage,Forage-to-forage,391.2512716174975,sub218,5,2,37514,,2,20,0.551066666666667,32,,2,,0.0
9520,Pre,forage,Forage-to-forage,407.42624618514753,sub218,5,2,35865,,2,20,0.477777777777778,43,,3,,0.0
9521,Pre,forage,Forage-to-forage,503.560528992879,sub218,5,2,34163,,2,20,0.402133333333333,38,,4,,0.0
9522,Pre,forage,Forage-to-forage,110.7833163784334,sub218,5,2,32146,,2,20,0.312488888888889,62,,5,,0.0
9523,Pre,forage,Forage-to-forage,297.55849440488305,sub218,5,2,31416,,2,20,0.280044444444444,54,,6,,0.0
9524,Pre,forage,Forage-to-forage,379.04374364191256,sub218,6,2,29374,,3,10,0.60408,38,,1,,0.0
9525,Pre,forage,Forage-to-forage,407.42624618514753,sub218,6,2,27765,,3,10,0.47536,44,,2,,0.0
9526,Pre,forage,Forage-to-forage,88.19938962360123,sub218,6,2,26063,,3,10,0.3392,40,,3,,0.0
9527,Pre,forage,Forage-to-forage,487.99593082400816,sub218,6,3,49886,,3,10,0.68928,11,,1,,0.0
9528,Pre,forage,Forage-to-forage,30.824008138351985,sub218,6,3,47920,,3,10,0.532,24,,2,,0.0
9529,Pre,forage,Forage-to-forage,280.4679552390641,sub218,6,3,47452,,3,10,0.49456,24,,3,,0.0
9530,Pre,forage,Forage-to-forage,437.33468972533063,sub218,6,3,46166,,3,10,0.39168,32,,4,,0.0
9531,Pre,forage,Forage-to-forage,51.57680569684641,sub218,6,4,72268,,3,10,0.63024,38,,1,,0.0
9532,Pre,forage,Forage-to-forage,326.2461851475077,sub218,6,4,71732,,3,10,0.58736,31,,2,,0.0
9533,Pre,forage,Forage-to-forage,430.6205493387589,sub218,6,4,70296,,3,10,0.47248,25,,3,,0.0
9534,Pre,forage,Forage-to-forage,502.95015259409973,sub218,7,3,35063,,1,10,0.36328,2,,1,,0.0
9535,Pre,forage,Forage-to-forage,501.4242115971516,sub218,7,3,33048,,1,10,0.20208,7,,2,,0.0
9536,Pre,forage,Forage-to-forage,388.8097660223805,sub218,7,4,55901,,1,10,0.38888,21,,1,,0.0
9537,Pre,forage,Forage-to-forage,511.4954221770092,sub218,7,4,54260,,1,10,0.2576,29,,2,,0.0
9538,Pre,forage,Forage-to-forage,106.81586978636827,sub218,7,4,52217,,1,10,0.09416,45,,3,,0.0
9539,Pre,forage,Forage-to-forage,361.9532044760936,sub218,7,5,71230,,1,10,0.28488,16,,1,,0.0
9540,Pre,forage,Forage-to-forage,344.8626653102747,sub218,7,5,69677,,1,10,0.16064,21,,2,,0.0
9541,Pre,forage,Forage-to-forage,75.99186164801631,sub218,7,6,86330,,1,10,0.3472,18,,1,,0.0
9542,Pre,forage,Forage-to-forage,297.86368260427264,sub218,7,6,85714,,1,10,0.29792,26,,2,,0.0
9543,Pre,forage,Forage-to-forage,393.6927772126145,sub218,7,6,84371,,1,10,0.19048,36,,3,,0.0
9544,Pre,forage,Forage-to-forage,489.8270600203459,sub218,8,1,12089,,3,15,0.413828571428571,19,,1,,0.0
9545,Pre,forage,Forage-to-forage,472.43133265513734,sub218,8,1,10117,,3,15,0.301142857142857,23,,2,,0.0
9546,Post,forage,Forage-to-forage,373.85554425228895,sub218,8,2,33810,,3,15,,3,,1,,0.0
9547,Post,forage,Forage-to-forage,422.38046795523906,sub218,8,2,32218,,3,15,,18,,2,,0.0
9548,Pre,forage,Forage-to-forage,14.34384537131234,sub218,8,3,54421,,3,15,0.476228571428571,32,,1,,0.0
9549,Pre,forage,Forage-to-forage,316.17497456765005,sub218,8,3,54007,,3,15,0.452571428571429,39,,2,,0.0
9550,Pre,forage,Forage-to-forage,32.04476093591052,sub218,8,3,52604,,3,15,0.3724,58,,3,,0.0
9551,Pre,forage,Forage-to-forage,312.51271617497457,sub218,8,3,52132,,3,15,0.345428571428571,58,,4,,0.0
9552,Pre,forage,Forage-to-forage,354.62868769074265,sub218,8,3,50741,,3,15,0.265942857142857,72,,5,,0.0
9553,Pre,forage,Forage-to-forage,376.60223804679555,sub218,8,4,78179,,3,15,0.519314285714286,11,,1,,0.0
9554,Pre,forage,Forage-to-forage,14.649033570701931,sub218,8,4,76578,,3,15,0.427828571428571,16,,2,,0.0
9555,Pre,forage,Forage-to-forage,328.38250254323503,sub218,8,4,76163,,3,15,0.404114285714286,16,,3,,0.0
9556,Pre,forage,Forage-to-forage,434.58799593082404,sub218,8,4,74720,,3,15,0.321657142857143,21,,4,,0.0
9557,Pre,forage,Forage-to-forage,467.85350966429303,sub218,9,2,21277,,4,10,0.36296,35,,1,,0.0
9558,Pre,forage,Forage-to-forage,90.03051881993898,sub218,9,4,58225,,4,10,0.21472,13,,1,,0.0
9559,Pre,forage,Forage-to-forage,141.30213631739574,sub218,9,4,57563,,4,10,0.16176,25,,2,,0.0
9560,Pre,forage,Forage-to-forage,43.336724313326556,sub218,9,4,56733,,4,10,0.09536,27,,3,,0.0
9561,Pre,forage,Forage-to-forage,432.75686673448627,sub218,10,1,1795,,4,20,0.0793333333333333,35,,1,,0.0
9562,Pre,forage,Forage-to-forage,58.90132248219737,sub218,10,2,30726,,4,20,0.298622222222222,5,,1,,0.0
9563,Pre,forage,Forage-to-forage,45.473041709053916,sub218,10,2,30166,,4,20,0.273733333333333,5,,2,,0.0
9564,Pre,forage,Forage-to-forage,92.16683621566634,sub218,10,2,29650,,4,20,0.2508,10,,3,,0.0
9565,Pre,forage,Forage-to-forage,452.89928789420145,sub218,10,3,61989,,4,20,0.354088888888889,23,,1,,0.0
9566,Pre,forage,Forage-to-forage,482.80773143438455,sub218,10,3,60138,,4,20,0.271822222222222,17,,2,,0.0
9567,Pre,forage,Forage-to-forage,483.41810783316384,sub218,10,3,58189,,4,20,0.1852,12,,3,,0.0
9568,Pre,forage,Forage-to-forage,80.87487283825027,sub218,10,3,56238,,4,20,0.0984888888888889,12,,4,,0.0
9569,Pre,forage,Forage-to-forage,45.473041709053916,sub218,10,3,55606,,4,20,0.0704,17,,5,,0.0
9570,Pre,forage,Forage-to-forage,30.824008138351985,sub218,10,3,55090,,4,20,0.0474666666666667,17,,6,,0.0
9571,Pre,forage,Forage-to-forage,468.46388606307227,sub218,11,1,8341,,4,10,0.54816,11,,1,,0.0
9572,Pre,forage,Forage-to-forage,469.9898270600204,sub218,11,1,6439,,4,10,0.396,11,,2,,0.0
9573,Pre,forage,Forage-to-forage,439.471007121058,sub218,11,2,28552,,4,10,0.5424,40,,1,,0.0
9574,Pre,forage,Forage-to-forage,470.29501525941,sub218,11,2,26745,,4,10,0.39784,55,,2,,0.0
9575,Pre,forage,Forage-to-forage,437.6398779247203,sub218,11,3,51939,,4,10,0.66752,25,,1,,0.0
9576,Pre,forage,Forage-to-forage,468.1586978636826,sub218,11,3,50138,,4,10,0.52344,22,,2,,0.0
9577,Pre,forage,Forage-to-forage,14.649033570701931,sub218,11,3,48237,,4,10,0.37136,33,,3,,0.0
9578,Pre,forage,Forage-to-forage,310.3763987792472,sub218,11,3,47822,,4,10,0.33816,38,,4,,0.0
9579,Pre,forage,Forage-to-forage,390.64089521871824,sub218,11,4,72049,,4,10,0.8304,8,,1,,0.0
9580,Pre,forage,Forage-to-forage,427.26347914547307,sub218,11,4,70402,,4,10,0.69864,8,,2,,0.0
9581,Pre,forage,Forage-to-forage,374.4659206510682,sub218,11,4,68635,,4,10,0.55728,3,,3,,0.0
9582,Pre,forage,Forage-to-forage,390.030518819939,sub218,11,4,67041,,4,10,0.42976,5,,4,,0.0
9583,Pre,forage,Forage-to-forage,62.563580874872855,sub218,11,4,65396,,4,10,0.29816,7,,5,,0.0
9584,Pre,forage,Forage-to-forage,422.6856561546287,sub218,12,2,29000,,3,10,0.58104,23,,1,,0.0
9585,Pre,forage,Forage-to-forage,486.1648016276704,sub218,12,2,27248,,3,10,0.44088,34,,2,,0.0
9586,Pre,forage,Forage-to-forage,92.47202441505598,sub218,12,2,25288,,3,10,0.28408,29,,3,,0.0
9587,Pre,forage,Forage-to-forage,406.8158697863683,sub218,12,3,45405,,3,10,0.46304,27,,1,,0.0
9588,Pre,forage,Forage-to-forage,380.87487283825027,sub218,12,3,43705,,3,10,0.32704,30,,2,,0.0
9589,Pre,forage,Forage-to-forage,45.473041709053916,sub218,12,4,56003,,3,10,0.23992,30,,1,,0.0
9590,Pre,forage,Forage-to-forage,30.518819938962395,sub218,12,4,55487,,3,10,0.19864,30,,2,,0.0
9591,Pre,forage,Forage-to-forage,93.38758901322484,sub218,12,5,71562,,3,10,0.2052,17,,1,,0.0
9592,Pre,forage,Forage-to-forage,25.940996948118027,sub218,12,5,70889,,3,10,0.15136,29,,2,,0.0
9593,Pre,forage,Forage-to-forage,373.2451678535097,sub218,13,1,10184,,2,20,0.3876,43,,1,,0.0
9594,Pre,forage,Forage-to-forage,28.992878942014272,sub218,13,1,8594,,2,20,0.316933333333333,21,,2,,0.0
9595,Pre,forage,Forage-to-forage,314.0386571719227,sub218,13,1,8132,,2,20,0.2964,21,,3,,0.0
9596,Pre,forage,Forage-to-forage,358.5961342828078,sub218,13,1,6736,,2,20,0.234355555555556,33,,4,,0.0
9597,Pre,forage,Forage-to-forage,440.08138351983723,sub218,13,1,5194,,2,20,0.165822222222222,34,,5,,0.0
9598,Pre,forage,Forage-to-forage,43.6419125127162,sub218,13,1,3385,,2,20,0.0854222222222222,47,,6,,0.0
9599,Pre,forage,Forage-to-forage,75.68667344862666,sub218,13,2,39064,,2,20,0.507422222222222,33,,1,,0.0
9600,Pre,forage,Forage-to-forage,319.2268565615463,sub218,13,2,38449,,2,20,0.480088888888889,28,,2,,0.0
9601,Pre,forage,Forage-to-forage,343.6419125127162,sub218,13,2,37036,,2,20,0.417288888888889,14,,3,,0.0
9602,Pre,forage,Forage-to-forage,433.9776195320448,sub218,13,2,35543,,2,20,0.350933333333333,11,,4,,0.0
9603,Pre,forage,Forage-to-forage,424.5167853509665,sub218,13,2,33754,,2,20,0.271422222222222,8,,5,,0.0
9604,Pre,forage,Forage-to-forage,95.21871820956258,sub218,13,2,31996,,2,20,0.193288888888889,13,,6,,0.0
9605,Post,forage,Forage-to-forage,466.02238046795526,sub218,13,3,62152,,2,20,,47,,1,,0.0
9606,Post,forage,Forage-to-forage,441.30213631739576,sub218,13,3,60258,,2,20,,44,,2,,0.0
9607,Pre,forage,Forage-to-forage,109.25737538148528,sub218,14,2,29503,,1,15,0.473942857142857,16,,1,,0.0
9608,Pre,forage,Forage-to-forage,330.5188199389624,sub218,14,2,28778,,1,15,0.432514285714286,15,,2,,0.0
9609,Pre,forage,Forage-to-forage,389.42014242115977,sub218,14,2,27328,,1,15,0.349657142857143,14,,3,,0.0
9610,Pre,forage,Forage-to-forage,408.95218718209566,sub218,14,2,25685,,1,15,0.255771428571429,19,,4,,0.0
9611,Pre,forage,Forage-to-forage,404.67955239064094,sub218,14,2,23978,,1,15,0.158228571428571,18,,5,,0.0
9612,Pre,forage,Forage-to-forage,73.5503560528993,sub218,14,2,22285,,1,15,0.0614857142857143,19,,6,,0.0
9613,Pre,forage,Forage-to-forage,450.7629704984741,sub218,14,3,54323,,1,15,0.357657142857143,16,,1,,0.0
9614,Pre,forage,Forage-to-forage,457.4771108850458,sub218,14,3,52479,,1,15,0.252285714285714,29,,2,,0.0
9615,Pre,forage,Forage-to-forage,460.2238046795524,sub218,14,3,50613,,1,15,0.145657142857143,8,,3,,0.0
9616,Pre,forage,Forage-to-forage,472.12614445574775,sub218,14,4,74027,,1,15,0.262514285714286,24,,1,,0.0
9617,Pre,forage,Forage-to-forage,499.28789420142425,sub218,14,4,72113,,1,15,0.153142857142857,21,,2,,0.0
9618,Pre,forage,Forage-to-forage,422.99084435401835,sub218,14,4,79800,,1,15,0.238457142857143,3,,1,,0.0
9619,Pre,forage,Forage-to-forage,422.99084435401835,sub218,14,4,78047,,1,15,0.138285714285714,27,,2,,0.0
9620,Post,forage,Forage-to-forage,467.85350966429303,sub218,14,4,84020,,1,15,,5,,1,,0.0
9621,Pre,forage,Forage-to-forage,396.4394710071211,sub218,15,1,12518,,2,15,0.599485714285714,14,,1,,0.0
9622,Pre,forage,Forage-to-forage,437.94506612410987,sub218,15,1,10852,,2,15,0.504285714285714,45,,2,,0.0
9623,Pre,forage,Forage-to-forage,472.736520854527,sub218,15,1,9050,,2,15,0.401314285714286,64,,3,,0.0
9624,Pre,forage,Forage-to-forage,467.85350966429303,sub218,15,2,36839,,2,15,0.508571428571429,28,,1,,0.0
9625,Pre,forage,Forage-to-forage,422.07527975584946,sub218,15,2,34939,,2,15,0.4,38,,2,,0.0
9626,Pre,forage,Forage-to-forage,389.1149542217701,sub218,15,2,33189,,2,15,0.3,29,,3,,0.0
9627,Pre,forage,Forage-to-forage,500.8138351983723,sub218,15,2,31547,,2,15,0.206171428571429,29,,4,,0.0
9628,Pre,forage,Forage-to-forage,418.413021363174,sub218,15,3,60072,,2,15,0.476,27,,1,,0.0
9629,Pre,forage,Forage-to-forage,422.07527975584946,sub218,15,3,58334,,2,15,0.376685714285714,17,,2,,0.0
9630,Pre,forage,Forage-to-forage,483.72329603255343,sub218,15,3,56584,,2,15,0.276685714285714,29,,3,,0.0
9631,Pre,forage,Forage-to-forage,77.82299084435402,sub218,15,3,54632,,2,15,0.165142857142857,45,,4,,0.0
9632,Pre,forage,Forage-to-forage,472.43133265513734,sub218,15,4,81717,,2,15,0.295371428571429,28,,1,,0.0
9633,Pre,forage,Forage-to-forage,444.354018311292,sub218,16,1,7557,,2,15,0.373085714285714,37,,1,,0.0
9634,Pre,forage,Forage-to-forage,382.4008138351984,sub218,16,1,5734,,2,15,0.268914285714286,41,,2,,0.0
9635,Pre,forage,Forage-to-forage,421.7700915564599,sub218,16,1,4114,,2,15,0.176342857142857,44,,3,,0.0
9636,Pre,forage,Forage-to-forage,546.8972533062056,sub218,16,2,25702,,2,15,0.257428571428571,34,,1,,0.0
9637,Pre,forage,Forage-to-forage,64.08952187182098,sub218,16,2,23543,,2,15,0.134057142857143,13,,2,,0.0
9638,Pre,forage,Forage-to-forage,419.32858596134287,sub218,16,3,46771,,2,15,0.344857142857143,17,,1,,0.0
9639,Pre,forage,Forage-to-forage,518.5147507629705,sub218,16,3,45030,,2,15,0.245371428571429,13,,2,,0.0
9640,Pre,forage,Forage-to-forage,43.947100712105794,sub218,16,4,71368,,2,15,0.330571428571429,70,,1,,0.0
9641,Pre,forage,Forage-to-forage,279.5523906408952,sub218,16,4,70857,,2,15,0.301371428571429,61,,2,,0.0
9642,Pre,forage,Forage-to-forage,32.04476093591052,sub218,16,4,69574,,2,15,0.228057142857143,58,,3,,0.0
9643,Pre,forage,Forage-to-forage,235.60528992878943,sub218,16,4,69102,,2,15,0.201085714285714,58,,4,,0.0
9644,Pre,forage,Forage-to-forage,442.2177009155646,sub218,16,4,67963,,2,15,0.136,73,,5,,0.0
9645,Pre,forage,Forage-to-forage,406.8158697863683,sub218,17,2,36199,,4,20,0.502177777777778,20,,1,,0.0
9646,Pre,forage,Forage-to-forage,391.8616480162767,sub218,17,2,34499,,4,20,0.426622222222222,34,,2,,0.0
9647,Pre,forage,Forage-to-forage,492.87894201424217,sub218,17,2,32848,,4,20,0.353244444444444,30,,3,,0.0
9648,Pre,forage,Forage-to-forage,29.298067141403862,sub218,17,2,30866,,4,20,0.265155555555556,27,,4,,0.0
9649,Pre,forage,Forage-to-forage,320.7527975584944,sub218,17,2,30403,,4,20,0.244577777777778,27,,5,,0.0
9650,Pre,forage,Forage-to-forage,437.029501525941,sub218,17,3,61526,,4,20,0.406666666666667,18,,1,,0.0
9651,Pre,forage,Forage-to-forage,457.4771108850458,sub218,17,3,59727,,4,20,0.326711111111111,37,,2,,0.0
9652,Pre,forage,Forage-to-forage,439.471007121058,sub218,17,3,57861,,4,20,0.243777777777778,54,,3,,0.0
9653,Pre,forage,Forage-to-forage,489.5218718209563,sub218,18,3,51352,,1,15,0.365314285714286,26,,1,,0.0
9654,Pre,forage,Forage-to-forage,466.93794506612414,sub218,18,3,49381,,1,15,0.252685714285714,17,,2,,0.0
9655,Pre,forage,Forage-to-forage,486.1648016276704,sub218,18,3,47484,,1,15,0.144285714285714,4,,3,,0.0
9656,Pre,forage,Forage-to-forage,502.3397761953205,sub218,18,4,69938,,1,15,0.159714285714286,4,,1,,0.0
9657,Pre,forage,Forage-to-forage,91.25127161749748,sub218,18,4,77955,,1,15,0.3572,7,,1,,0.0
9658,Pre,forage,Forage-to-forage,328.0773143438454,sub218,18,4,77289,,1,15,0.319142857142857,7,,2,,0.0
9659,Pre,forage,Forage-to-forage,427.56866734486266,sub218,18,4,75847,,1,15,0.236742857142857,17,,3,,0.0
9660,Pre,forage,Forage-to-forage,424.5167853509665,sub218,18,4,74079,,1,15,0.135714285714286,7,,4,,0.0
9661,Pre,forage,Forage-to-forage,356.45981688708036,sub218,19,1,8150,,3,20,0.300711111111111,67,,1,,0.0
9662,Pre,forage,Forage-to-forage,379.04374364191256,sub218,19,1,6615,,3,20,0.232488888888889,67,,2,,0.0
9663,Pre,forage,Forage-to-forage,459.30824008138353,sub218,19,1,5006,,3,20,0.160977777777778,51,,3,,0.0
9664,Pre,forage,Forage-to-forage,485.5544252288912,sub218,19,2,32930,,3,20,0.277422222222222,24,,1,,0.0
9665,Pre,forage,Forage-to-forage,498.9827060020346,sub218,19,2,30972,,3,20,0.1904,7,,2,,0.0
9666,Pre,forage,Forage-to-forage,422.6856561546287,sub218,19,3,62287,,3,20,0.307155555555556,31,,1,,0.0
9667,Pre,forage,Forage-to-forage,486.46998982706003,sub218,19,3,60535,,3,20,0.229288888888889,27,,2,,0.0
9668,Pre,forage,Forage-to-forage,109.5625635808749,sub218,19,3,58574,,3,20,0.142133333333333,21,,3,,0.0
9669,Pre,forage,Forage-to-forage,420.2441505595117,sub218,20,1,5536,,2,10,0.29032,20,,1,,0.0
9670,Pre,forage,Forage-to-forage,80.26449643947103,sub218,20,1,3792,,2,10,0.1508,20,,2,,0.0
9671,Pre,forage,Forage-to-forage,30.518819938962395,sub218,20,2,18095,,2,10,0.1664,16,,1,,0.0
9672,Pre,forage,Forage-to-forage,249.3387589013225,sub218,20,2,17628,,2,10,0.12904,29,,2,,0.0
9673,Pre,forage,Forage-to-forage,433.36724313326556,sub218,20,2,26072,,2,10,0.51416,31,,1,,0.0
9674,Pre,forage,Forage-to-forage,444.04883011190236,sub218,20,2,24285,,2,10,0.3712,28,,2,,0.0
9675,Pre,forage,Forage-to-forage,435.8087487283825,sub218,20,2,22463,,2,10,0.22544,16,,3,,0.0
9676,Pre,forage,Forage-to-forage,600.0,sub218,20,3,40715,,2,10,0.3472,25,,1,,0.0
9677,Pre,forage,Forage-to-forage,390.64089521871824,sub218,20,3,47553,,2,10,0.40312,32,,1,,0.0
9678,Pre,forage,Forage-to-forage,485.24923702950156,sub218,20,3,45906,,2,10,0.27136,19,,2,,0.0
9679,Pre,forage,Forage-to-forage,389.72533062054936,sub218,20,4,62045,,2,10,0.5236,36,,1,,0.0
9680,Pre,forage,Forage-to-forage,380.26449643947103,sub218,20,4,60401,,2,10,0.39208,36,,2,,0.0
9681,Pre,forage,Forage-to-forage,90.64089521871824,sub218,20,4,58788,,2,10,0.26304,25,,3,,0.0
9682,Pre,forage,Forage-to-forage,90.94608341810786,sub218,20,5,83039,,2,10,0.13248,29,,1,,0.0
9683,Pre,forage,Forage-to-forage,488.30111902339775,sub218,21,1,10149,,4,15,0.4896,30,,1,,0.0
9684,Pre,forage,Forage-to-forage,483.72329603255343,sub218,21,1,8182,,4,15,0.3772,52,,2,,0.0
9685,Pre,forage,Forage-to-forage,406.51068158697865,sub218,21,1,6230,,4,15,0.265657142857143,36,,3,,0.0
9686,Pre,forage,Forage-to-forage,407.1210579857579,sub218,21,2,32403,,4,15,0.365657142857143,45,,1,,0.0
9687,Pre,forage,Forage-to-forage,468.76907426246186,sub218,21,2,30702,,4,15,0.268457142857143,56,,2,,0.0
9688,Pre,forage,Forage-to-forage,463.8860630722279,sub218,21,3,59030,,4,15,0.411428571428571,35,,1,,0.0
9689,Pre,forage,Forage-to-forage,437.6398779247203,sub218,21,3,57143,,4,15,0.3036,14,,2,,0.0
9690,Pre,forage,Forage-to-forage,404.9847405900305,sub218,22,1,4840,,1,10,0.31784,35,,1,,0.0
9691,Pre,forage,Forage-to-forage,409.2573753814853,sub218,22,1,3146,,1,10,0.18232,19,,2,,0.0
9692,Pre,forage,Forage-to-forage,385.7578840284842,sub218,22,2,24386,,1,10,0.31816,29,,1,,0.0
9693,Pre,forage,Forage-to-forage,428.17904374364196,sub218,22,2,22755,,1,10,0.18768,19,,2,,0.0
9694,Pre,forage,Forage-to-forage,408.646998982706,sub218,22,3,41744,,1,10,0.44936,29,,1,,0.0
9695,Pre,forage,Forage-to-forage,424.82197355035606,sub218,22,3,40038,,1,10,0.31288,14,,2,,0.0
9696,Pre,forage,Forage-to-forage,391.2512716174975,sub218,22,3,38279,,1,10,0.17216,20,,3,,0.0
9697,Pre,forage,Forage-to-forage,31.434384537131223,sub218,22,4,61076,,1,10,0.49208,13,,1,,0.0
9698,Pre,forage,Forage-to-forage,312.8179043743642,sub218,22,4,60606,,1,10,0.45448,13,,2,,0.0
9699,Pre,forage,Forage-to-forage,410.78331637843337,sub218,22,4,59214,,1,10,0.34312,12,,3,,0.0
9700,Pre,forage,Forage-to-forage,502.03458799593085,sub218,22,4,57501,,1,10,0.20608,19,,4,,0.0
9701,Pre,forage,Forage-to-forage,490.1322482197355,sub218,22,4,65372,,1,10,0.22032,55,,1,,0.0
9702,Pre,forage,Forage-to-forage,358.29094608341813,sub218,23,1,12158,,1,20,0.2704,33,,1,,0.0
9703,Pre,forage,Forage-to-forage,391.8616480162767,sub218,23,1,10617,,1,20,0.201911111111111,42,,2,,0.0
9704,Pre,forage,Forage-to-forage,597.8636826042726,sub218,23,1,8966,,1,20,0.128533333333333,37,,3,,0.0
9705,Pre,forage,Forage-to-forage,529.8067141403866,sub218,23,2,39406,,1,20,0.3024,44,,1,,0.0
9706,Pre,forage,Forage-to-forage,522.177009155646,sub218,23,2,37303,,1,20,0.208933333333333,32,,2,,0.0
