ParticipantID,ROI,Cope number,Phase,Action,Regressor,Value
sub216,Striatum,7,post,firstForage,Proximity,-0.19
sub216,Striatum,8,post,firstForage,Reward,0.1797
sub216,Striatum,9,post,Hide,Constant,1.2602
sub216,Striatum,10,post,Hide,TimeSinceLastCheck,-0.5521
sub216,Striatum,11,post,Hide,Proximity,0.4558
sub216,Striatum,12,post,Hide,Reward,0.3517
sub216,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3678
sub216,Striatum,15,pre,firstCheck,Reward,0.435
sub216,Striatum,16,pre,firstCheck,TimePressure,-0.6613
sub216,Striatum,18,pre,firstForage,Reward,0.1239
sub216,Striatum,19,pre,firstForage,TimePressure,-1.0271
sub216,Striatum,20,pre,firstCheck,Constant,-0.0747
sub216,Striatum,21,pre,firstForage,Constant,-0.6355
sub216,Striatum,70,pre_plus_post,firstForage,Reward,0.2079
sub216,Striatum,73,post,firstCheck,ThreatLevel,-0.7073
sub216,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,-0.1635
sub216,Striatum,63,pre,firstForage_minus_firstCheck,Reward,-0.2272
sub216,PAG,1,post,firstCheck,Constant,1.3303
sub216,PAG,2,post,firstCheck,TimeSinceLastCheck,0.8627
sub216,PAG,3,post,firstCheck,Proximity,-0.376
sub216,PAG,4,post,firstCheck,Reward,0.6826
sub216,PAG,5,post,firstForage,Constant,-0.7523
sub216,PAG,6,post,firstForage,TimeSinceLastCheck,0.2855
sub216,PAG,7,post,firstForage,Proximity,2.1221
sub216,PAG,8,post,firstForage,Reward,-0.3651
sub216,PAG,9,post,Hide,Constant,-2.7084
sub216,PAG,10,post,Hide,TimeSinceLastCheck,-0.4822
sub216,PAG,11,post,Hide,Proximity,-0.764
sub216,PAG,12,post,Hide,Reward,-0.3595
sub216,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.4606
sub216,PAG,15,pre,firstCheck,Reward,-0.3176
sub216,PAG,16,pre,firstCheck,TimePressure,0.2904
sub216,PAG,18,pre,firstForage,Reward,-0.6465
sub216,PAG,19,pre,firstForage,TimePressure,0.0472
sub216,PAG,20,pre,firstCheck,Constant,0.1472
sub216,PAG,21,pre,firstForage,Constant,0.0319
sub216,PAG,70,pre_plus_post,firstForage,Reward,-0.6354
sub216,PAG,73,post,firstCheck,ThreatLevel,-0.1637
sub216,PAG,74,pre_plus_post,firstCheck,ThreatLevel,-0.4666
sub216,PAG,63,pre,firstForage_minus_firstCheck,Reward,-0.1113
sub216,SC,1,post,firstCheck,Constant,1.4523
sub216,SC,2,post,firstCheck,TimeSinceLastCheck,0.857
sub216,SC,3,post,firstCheck,Proximity,-0.1159
sub216,SC,4,post,firstCheck,Reward,0.1477
sub216,SC,5,post,firstForage,Constant,0.0326
sub216,SC,6,post,firstForage,TimeSinceLastCheck,-0.0555
sub216,SC,7,post,firstForage,Proximity,2.0663
sub216,SC,8,post,firstForage,Reward,-0.6609
sub216,SC,9,post,Hide,Constant,-2.587
sub216,SC,10,post,Hide,TimeSinceLastCheck,-0.5834
sub216,SC,11,post,Hide,Proximity,1.2893
sub216,SC,12,post,Hide,Reward,0.3069
sub216,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.6047
sub216,SC,15,pre,firstCheck,Reward,-0.1634
sub216,SC,16,pre,firstCheck,TimePressure,0.2278
sub216,SC,18,pre,firstForage,Reward,-0.8951
sub216,SC,19,pre,firstForage,TimePressure,0.1405
sub216,SC,20,pre,firstCheck,Constant,0.4996
sub216,SC,21,pre,firstForage,Constant,0.232
sub216,SC,70,pre_plus_post,firstForage,Reward,-1
sub216,SC,73,post,firstCheck,ThreatLevel,-1.3707
sub216,SC,74,pre_plus_post,firstCheck,ThreatLevel,-1.3506
sub216,SC,63,pre,firstForage_minus_firstCheck,Reward,-0.337
sub216,Pulvinar,1,post,firstCheck,Constant,0.6045
sub216,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,-0.6213
sub216,Pulvinar,3,post,firstCheck,Proximity,0.9792
sub216,Pulvinar,4,post,firstCheck,Reward,0.3026
sub216,Pulvinar,5,post,firstForage,Constant,0.193
sub216,Pulvinar,6,post,firstForage,TimeSinceLastCheck,0.1347
sub216,Pulvinar,7,post,firstForage,Proximity,0.1105
sub216,Pulvinar,8,post,firstForage,Reward,0.1139
sub216,Pulvinar,9,post,Hide,Constant,-0.7645
sub216,Pulvinar,10,post,Hide,TimeSinceLastCheck,0.3364
sub216,Pulvinar,11,post,Hide,Proximity,-0.3423
sub216,Pulvinar,12,post,Hide,Reward,0.4164
sub216,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,0.5535
sub216,Pulvinar,15,pre,firstCheck,Reward,-0.229
sub216,Pulvinar,16,pre,firstCheck,TimePressure,0.4126
sub216,Pulvinar,18,pre,firstForage,Reward,-0.5051
sub216,Pulvinar,19,pre,firstForage,TimePressure,-0.1127
sub216,Pulvinar,20,pre,firstCheck,Constant,-0.0864
sub216,Pulvinar,21,pre,firstForage,Constant,-0.0777
sub216,Pulvinar,70,pre_plus_post,firstForage,Reward,-0.1849
sub216,Pulvinar,73,post,firstCheck,ThreatLevel,-0.2997
sub216,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,0.2428
sub216,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,-0.0999
sub216,Precentral gyrus,1,post,firstCheck,Constant,1.8592
sub216,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,-1.0731
sub216,Precentral gyrus,3,post,firstCheck,Proximity,-0.3027
sub216,Precentral gyrus,4,post,firstCheck,Reward,-0.4282
sub216,Precentral gyrus,5,post,firstForage,Constant,-0.1071
sub216,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,2.5535
sub216,Precentral gyrus,7,post,firstForage,Proximity,-0.046
sub216,Precentral gyrus,8,post,firstForage,Reward,1.5329
sub216,Precentral gyrus,9,post,Hide,Constant,-0.3696
sub216,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.7762
sub216,Precentral gyrus,11,post,Hide,Proximity,3.1821
sub216,Precentral gyrus,12,post,Hide,Reward,-0.0957
sub216,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.4945
sub216,Precentral gyrus,15,pre,firstCheck,Reward,-0.2955
sub216,Precentral gyrus,16,pre,firstCheck,TimePressure,0.5326
sub216,Precentral gyrus,18,pre,firstForage,Reward,1.0277
sub216,Precentral gyrus,19,pre,firstForage,TimePressure,-0.2901
sub216,Precentral gyrus,20,pre,firstCheck,Constant,0.8193
sub216,Precentral gyrus,21,pre,firstForage,Constant,1.7686
sub216,Precentral gyrus,70,pre_plus_post,firstForage,Reward,1.7594
sub216,Precentral gyrus,73,post,firstCheck,ThreatLevel,-0.7046
sub216,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.8309
sub216,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,0.7138
sub218,DRN,1,post,firstCheck,Constant,0.8096
sub218,DRN,2,post,firstCheck,TimeSinceLastCheck,-0.7773
sub218,DRN,3,post,firstCheck,Proximity,0.2149
sub218,DRN,4,post,firstCheck,Reward,-0.381
sub218,DRN,5,post,firstForage,Constant,-1.309
sub218,DRN,6,post,firstForage,TimeSinceLastCheck,-0.9375
sub218,DRN,7,post,firstForage,Proximity,1.0506
sub218,DRN,8,post,firstForage,Reward,0.6083
sub218,DRN,9,post,Hide,Constant,-2.2848
sub218,DRN,10,post,Hide,TimeSinceLastCheck,0.7935
sub218,DRN,11,post,Hide,Proximity,-1.6854
sub218,DRN,12,post,Hide,Reward,-1.0952
sub218,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.1703
sub218,DRN,15,pre,firstCheck,Reward,0.6891
sub218,DRN,16,pre,firstCheck,TimePressure,1.1934
sub218,DRN,18,pre,firstForage,Reward,0.139
sub218,DRN,19,pre,firstForage,TimePressure,0.2187
sub218,DRN,20,pre,firstCheck,Constant,-0.4612
sub218,DRN,21,pre,firstForage,Constant,-1.1365
sub218,DRN,70,pre_plus_post,firstForage,Reward,0.5403
sub218,DRN,73,post,firstCheck,ThreatLevel,-0.3663
sub218,DRN,74,pre_plus_post,firstCheck,ThreatLevel,-0.2122
sub218,DRN,63,pre,firstForage_minus_firstCheck,Reward,-0.3171
sub218,HB,1,post,firstCheck,Constant,1.6234
sub218,HB,2,post,firstCheck,TimeSinceLastCheck,0.5699
sub218,HB,3,post,firstCheck,Proximity,-0.3662
sub218,HB,4,post,firstCheck,Reward,0.5162
sub218,HB,5,post,firstForage,Constant,0.0562
sub218,HB,6,post,firstForage,TimeSinceLastCheck,1.2365
sub218,HB,7,post,firstForage,Proximity,1.0976
sub218,HB,8,post,firstForage,Reward,-0.3873
sub218,HB,9,post,Hide,Constant,0.3579
sub218,HB,10,post,Hide,TimeSinceLastCheck,0.6782
sub218,HB,11,post,Hide,Proximity,-0.1266
sub218,HB,12,post,Hide,Reward,0.5364
sub218,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.6921
sub218,HB,15,pre,firstCheck,Reward,0.5622
sub218,HB,16,pre,firstCheck,TimePressure,1.5245
sub218,HB,18,pre,firstForage,Reward,0.2089
sub218,HB,19,pre,firstForage,TimePressure,-0.3894
sub218,HB,20,pre,firstCheck,Constant,-0.0613
sub218,HB,21,pre,firstForage,Constant,-0.5935
sub218,HB,70,pre_plus_post,firstForage,Reward,-0.1638
sub218,HB,73,post,firstCheck,ThreatLevel,1.1005
sub218,HB,74,pre_plus_post,firstCheck,ThreatLevel,0.5405
sub218,HB,63,pre,firstForage_minus_firstCheck,Reward,-0.1997
sub218,VTA,1,post,firstCheck,Constant,0.4893
sub218,VTA,2,post,firstCheck,TimeSinceLastCheck,-0.0556
sub218,VTA,3,post,firstCheck,Proximity,0.7501
sub218,VTA,4,post,firstCheck,Reward,-0.2381
sub218,VTA,5,post,firstForage,Constant,0.3246
sub218,VTA,6,post,firstForage,TimeSinceLastCheck,-0.1881
sub218,VTA,7,post,firstForage,Proximity,0.6235
sub218,VTA,8,post,firstForage,Reward,0.3253
sub218,VTA,9,post,Hide,Constant,0.44
sub218,VTA,10,post,Hide,TimeSinceLastCheck,1.0334
sub218,VTA,11,post,Hide,Proximity,0.1433
sub218,VTA,12,post,Hide,Reward,0.03
sub218,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3988
sub218,VTA,15,pre,firstCheck,Reward,0.9149
sub218,VTA,16,pre,firstCheck,TimePressure,1.4296
sub218,VTA,18,pre,firstForage,Reward,-0.5277
sub218,VTA,19,pre,firstForage,TimePressure,-0.615
sub218,VTA,20,pre,firstCheck,Constant,-0.2479
sub218,VTA,21,pre,firstForage,Constant,-0.5876
sub218,VTA,70,pre_plus_post,firstForage,Reward,-0.0774
sub218,VTA,73,post,firstCheck,ThreatLevel,-1.0094
sub218,VTA,74,pre_plus_post,firstCheck,ThreatLevel,-0.6234
sub218,VTA,63,pre,firstForage_minus_firstCheck,Reward,-0.8643
sub218,SN,1,post,firstCheck,Constant,0.7544
sub218,SN,2,post,firstCheck,TimeSinceLastCheck,0.6509
sub218,SN,3,post,firstCheck,Proximity,-0.1814
sub218,SN,4,post,firstCheck,Reward,-0.056
sub218,SN,5,post,firstForage,Constant,0.0796
sub218,SN,6,post,firstForage,TimeSinceLastCheck,-0.1325
sub218,SN,7,post,firstForage,Proximity,0.6723
sub218,SN,8,post,firstForage,Reward,0.5281
sub218,SN,9,post,Hide,Constant,-0.8352
sub218,SN,10,post,Hide,TimeSinceLastCheck,1.0327
sub218,SN,11,post,Hide,Proximity,-0.7228
sub218,SN,12,post,Hide,Reward,-0.2562
sub218,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0959
sub218,SN,15,pre,firstCheck,Reward,0.6445
sub218,SN,16,pre,firstCheck,TimePressure,1.4168
sub218,SN,18,pre,firstForage,Reward,-0.2757
sub218,SN,19,pre,firstForage,TimePressure,-0.0898
sub218,SN,20,pre,firstCheck,Constant,-0.2983
sub218,SN,21,pre,firstForage,Constant,-0.5872
sub218,SN,70,pre_plus_post,firstForage,Reward,0.2279
sub218,SN,73,post,firstCheck,ThreatLevel,-0.1921
sub218,SN,74,pre_plus_post,firstCheck,ThreatLevel,-0.2158
sub218,SN,63,pre,firstForage_minus_firstCheck,Reward,-0.5494
sub218,ACC,1,post,firstCheck,Constant,1.4645
sub218,ACC,2,post,firstCheck,TimeSinceLastCheck,0.5336
sub218,ACC,3,post,firstCheck,Proximity,0.4136
sub218,ACC,4,post,firstCheck,Reward,0.0465
sub218,ACC,5,post,firstForage,Constant,-0.1915
sub218,ACC,6,post,firstForage,TimeSinceLastCheck,0.9955
sub218,ACC,7,post,firstForage,Proximity,0.1501
sub218,ACC,8,post,firstForage,Reward,-0.6418
sub218,ACC,9,post,Hide,Constant,-1.5771
sub218,ACC,10,post,Hide,TimeSinceLastCheck,0.8692
sub218,ACC,11,post,Hide,Proximity,-0.0675
sub218,ACC,12,post,Hide,Reward,0.6594
sub218,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0251
sub218,ACC,15,pre,firstCheck,Reward,0.7051
sub218,ACC,16,pre,firstCheck,TimePressure,1.8204
sub218,ACC,18,pre,firstForage,Reward,-0.1274
sub218,ACC,19,pre,firstForage,TimePressure,-0.6466
sub218,ACC,20,pre,firstCheck,Constant,0.8081
sub218,ACC,21,pre,firstForage,Constant,-1.2662
sub218,ACC,70,pre_plus_post,firstForage,Reward,-0.5593
sub218,ACC,73,post,firstCheck,ThreatLevel,-0.3381
sub218,ACC,74,pre_plus_post,firstCheck,ThreatLevel,-0.3006
sub218,ACC,63,pre,firstForage_minus_firstCheck,Reward,-0.4942
sub218,AI,1,post,firstCheck,Constant,1.5315
sub218,AI,2,post,firstCheck,TimeSinceLastCheck,0.7464
sub218,AI,3,post,firstCheck,Proximity,-0.1282
sub218,AI,4,post,firstCheck,Reward,-0.2298
sub218,AI,5,post,firstForage,Constant,0.0398
sub218,AI,6,post,firstForage,TimeSinceLastCheck,0.9403
sub218,AI,7,post,firstForage,Proximity,0.164
sub218,AI,8,post,firstForage,Reward,-0.1458
sub218,AI,9,post,Hide,Constant,-1.2062
sub218,AI,10,post,Hide,TimeSinceLastCheck,0.8809
sub218,AI,11,post,Hide,Proximity,-0.527
sub218,AI,12,post,Hide,Reward,-0.7738
sub218,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.5482
sub218,AI,15,pre,firstCheck,Reward,0.7747
sub218,AI,16,pre,firstCheck,TimePressure,2.3539
sub218,AI,18,pre,firstForage,Reward,0.6884
sub218,AI,19,pre,firstForage,TimePressure,-0.4908
sub218,AI,20,pre,firstCheck,Constant,0.0916
sub218,AI,21,pre,firstForage,Constant,-0.2661
sub218,AI,70,pre_plus_post,firstForage,Reward,0.3073
sub218,AI,73,post,firstCheck,ThreatLevel,0.1597
sub218,AI,74,pre_plus_post,firstCheck,ThreatLevel,-0.1663
sub218,AI,63,pre,firstForage_minus_firstCheck,Reward,-0.0225
sub218,Striatum,1,post,firstCheck,Constant,0.6488
sub218,Striatum,2,post,firstCheck,TimeSinceLastCheck,-0.423
sub218,Striatum,3,post,firstCheck,Proximity,0.599
sub218,Striatum,4,post,firstCheck,Reward,-0.6809
sub218,Striatum,5,post,firstForage,Constant,0.204
sub218,Striatum,6,post,firstForage,TimeSinceLastCheck,1.2139
sub218,Striatum,7,post,firstForage,Proximity,0.2082
sub218,Striatum,8,post,firstForage,Reward,-0.0813
sub218,Striatum,9,post,Hide,Constant,-0.9271
sub218,Striatum,10,post,Hide,TimeSinceLastCheck,0.1898
sub218,Striatum,11,post,Hide,Proximity,0.8857
sub218,Striatum,12,post,Hide,Reward,-0.3527
sub218,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0976
sub218,Striatum,15,pre,firstCheck,Reward,0.4226
sub218,Striatum,16,pre,firstCheck,TimePressure,0.8756
sub218,Striatum,18,pre,firstForage,Reward,0.2503
sub218,Striatum,19,pre,firstForage,TimePressure,-0.2917
sub218,Striatum,20,pre,firstCheck,Constant,0.2621
sub218,Striatum,21,pre,firstForage,Constant,-0.2021
sub218,Striatum,70,pre_plus_post,firstForage,Reward,0.0908
sub218,Striatum,73,post,firstCheck,ThreatLevel,-0.9088
sub218,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,-0.8207
sub218,Striatum,63,pre,firstForage_minus_firstCheck,Reward,-0.0915
sub218,PAG,1,post,firstCheck,Constant,0.4117
sub218,PAG,2,post,firstCheck,TimeSinceLastCheck,-0.5649
sub218,PAG,3,post,firstCheck,Proximity,0.957
sub218,PAG,4,post,firstCheck,Reward,0.0088
sub218,PAG,5,post,firstForage,Constant,-0.7764
sub218,PAG,6,post,firstForage,TimeSinceLastCheck,-1.0245
sub218,PAG,7,post,firstForage,Proximity,0.4971
sub218,PAG,8,post,firstForage,Reward,-0.0797
sub218,PAG,9,post,Hide,Constant,-1.9359
sub218,PAG,10,post,Hide,TimeSinceLastCheck,1.0436
sub218,PAG,11,post,Hide,Proximity,-0.9341
sub218,PAG,12,post,Hide,Reward,0.5911
sub218,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0607
sub218,PAG,15,pre,firstCheck,Reward,0.1434
sub218,PAG,16,pre,firstCheck,TimePressure,1.4742
sub218,PAG,18,pre,firstForage,Reward,0.5965
sub218,PAG,19,pre,firstForage,TimePressure,1.0628
sub218,PAG,20,pre,firstCheck,Constant,0.5905
sub218,PAG,21,pre,firstForage,Constant,-1.0255
sub218,PAG,70,pre_plus_post,firstForage,Reward,0.3016
sub218,PAG,73,post,firstCheck,ThreatLevel,-0.4103
sub218,PAG,74,pre_plus_post,firstCheck,ThreatLevel,-0.3112
sub218,PAG,63,pre,firstForage_minus_firstCheck,Reward,0.2862
sub218,SC,1,post,firstCheck,Constant,1.3496
sub218,SC,2,post,firstCheck,TimeSinceLastCheck,-0.1793
sub218,SC,3,post,firstCheck,Proximity,0.2553
sub218,SC,4,post,firstCheck,Reward,-0.4179
sub218,SC,5,post,firstForage,Constant,-0.6683
sub218,SC,6,post,firstForage,TimeSinceLastCheck,-0.4964
sub218,SC,7,post,firstForage,Proximity,0.7005
sub218,SC,8,post,firstForage,Reward,0.4253
sub218,SC,9,post,Hide,Constant,-2.9297
sub218,SC,10,post,Hide,TimeSinceLastCheck,1.347
sub218,SC,11,post,Hide,Proximity,-0.9771
sub218,SC,12,post,Hide,Reward,-0.1747
sub218,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.2529
sub218,SC,15,pre,firstCheck,Reward,-0.211
sub218,SC,16,pre,firstCheck,TimePressure,2.1262
sub218,SC,18,pre,firstForage,Reward,0.6658
sub218,SC,19,pre,firstForage,TimePressure,-0.4193
sub218,SC,20,pre,firstCheck,Constant,0.4983
sub218,SC,21,pre,firstForage,Constant,-1.2081
sub218,SC,70,pre_plus_post,firstForage,Reward,0.7221
sub218,SC,73,post,firstCheck,ThreatLevel,0.5945
sub218,SC,74,pre_plus_post,firstCheck,ThreatLevel,0.3606
sub218,SC,63,pre,firstForage_minus_firstCheck,Reward,0.5369
sub218,Pulvinar,1,post,firstCheck,Constant,0.9194
sub218,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,-0.1005
sub218,Pulvinar,3,post,firstCheck,Proximity,0.1256
sub218,Pulvinar,4,post,firstCheck,Reward,-0.177
sub218,Pulvinar,5,post,firstForage,Constant,-0.1964
sub218,Pulvinar,6,post,firstForage,TimeSinceLastCheck,0.2373
sub218,Pulvinar,7,post,firstForage,Proximity,0.6803
sub218,Pulvinar,8,post,firstForage,Reward,0.2075
sub218,Pulvinar,9,post,Hide,Constant,-0.2985
sub218,Pulvinar,10,post,Hide,TimeSinceLastCheck,0.2693
sub218,Pulvinar,11,post,Hide,Proximity,0.2926
sub218,Pulvinar,12,post,Hide,Reward,-0.294
sub218,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.1892
sub218,Pulvinar,15,pre,firstCheck,Reward,0.3798
sub218,Pulvinar,16,pre,firstCheck,TimePressure,0.4256
sub218,Pulvinar,18,pre,firstForage,Reward,-0.1928
sub218,Pulvinar,19,pre,firstForage,TimePressure,0.3564
sub218,Pulvinar,20,pre,firstCheck,Constant,-0.2717
sub218,Pulvinar,21,pre,firstForage,Constant,-0.5534
sub218,Pulvinar,70,pre_plus_post,firstForage,Reward,0.0385
sub218,Pulvinar,73,post,firstCheck,ThreatLevel,-0.0015
sub218,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,-0.1078
sub218,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,-0.3425
sub218,Precentral gyrus,1,post,firstCheck,Constant,0.5182
sub218,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,0.3945
sub218,Precentral gyrus,3,post,firstCheck,Proximity,0.0059
sub218,Precentral gyrus,4,post,firstCheck,Reward,0.165
sub218,Precentral gyrus,5,post,firstForage,Constant,2.0676
sub218,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,0.3816
sub218,Precentral gyrus,7,post,firstForage,Proximity,0.7618
sub218,Precentral gyrus,8,post,firstForage,Reward,0.7844
sub218,Precentral gyrus,9,post,Hide,Constant,-0.8094
sub218,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.0639
sub218,Precentral gyrus,11,post,Hide,Proximity,0.9446
sub218,Precentral gyrus,12,post,Hide,Reward,-0.0204
sub218,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.2836
sub218,Precentral gyrus,15,pre,firstCheck,Reward,-0.2406
sub218,Precentral gyrus,16,pre,firstCheck,TimePressure,-1.0603
sub218,Precentral gyrus,18,pre,firstForage,Reward,-1.0999
sub218,Precentral gyrus,19,pre,firstForage,TimePressure,0.3336
sub218,Precentral gyrus,20,pre,firstCheck,Constant,2.4329
sub218,Precentral gyrus,21,pre,firstForage,Constant,1.6319
sub218,Precentral gyrus,70,pre_plus_post,firstForage,Reward,-0.0769
sub218,Precentral gyrus,73,post,firstCheck,ThreatLevel,-0.3011
sub218,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.4114
sub218,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,-0.5567
sub222,DRN,1,post,firstCheck,Constant,0.5528
sub222,DRN,2,post,firstCheck,TimeSinceLastCheck,-0.0833
sub222,DRN,3,post,firstCheck,Proximity,-0.6778
sub222,DRN,4,post,firstCheck,Reward,-0.0848
sub222,DRN,5,post,firstForage,Constant,-0.7838
sub222,DRN,6,post,firstForage,TimeSinceLastCheck,0.5556
sub222,DRN,7,post,firstForage,Proximity,-0.4128
sub222,DRN,8,post,firstForage,Reward,0.4106
sub222,DRN,9,post,Hide,Constant,0.5219
sub222,DRN,10,post,Hide,TimeSinceLastCheck,0.4005
sub222,DRN,11,post,Hide,Proximity,-0.0114
sub222,DRN,12,post,Hide,Reward,0.0165
sub222,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0326
sub222,DRN,15,pre,firstCheck,Reward,0.1457
sub222,DRN,16,pre,firstCheck,TimePressure,0.1278
sub222,DRN,18,pre,firstForage,Reward,-0.7289
sub222,DRN,19,pre,firstForage,TimePressure,0.0246
sub222,DRN,20,pre,firstCheck,Constant,0.2409
sub222,DRN,21,pre,firstForage,Constant,-0.6097
sub222,DRN,70,pre_plus_post,firstForage,Reward,-0.0849
sub222,DRN,73,post,firstCheck,ThreatLevel,0.2075
sub222,DRN,74,pre_plus_post,firstCheck,ThreatLevel,0.21
sub222,DRN,63,pre,firstForage_minus_firstCheck,Reward,-0.496
sub222,HB,1,post,firstCheck,Constant,0.6582
sub222,HB,2,post,firstCheck,TimeSinceLastCheck,-0.1593
sub222,HB,3,post,firstCheck,Proximity,0.1894
sub222,HB,4,post,firstCheck,Reward,0.3313
sub222,HB,5,post,firstForage,Constant,-0.2246
sub222,HB,6,post,firstForage,TimeSinceLastCheck,0.2524
sub222,HB,7,post,firstForage,Proximity,0.2158
sub222,HB,8,post,firstForage,Reward,0.1748
sub222,HB,9,post,Hide,Constant,-1.7682
sub222,HB,10,post,Hide,TimeSinceLastCheck,0.6795
sub222,HB,11,post,Hide,Proximity,0.4963
sub222,HB,12,post,Hide,Reward,-1.3359
sub222,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.8257
sub222,HB,15,pre,firstCheck,Reward,0.0318
sub222,HB,16,pre,firstCheck,TimePressure,0.9341
sub222,HB,18,pre,firstForage,Reward,-0.8012
sub222,HB,19,pre,firstForage,TimePressure,0.3593
sub222,HB,20,pre,firstCheck,Constant,0.5321
sub222,HB,21,pre,firstForage,Constant,-1.2596
sub222,HB,70,pre_plus_post,firstForage,Reward,-0.3103
sub222,HB,73,post,firstCheck,ThreatLevel,-0.1398
sub222,HB,74,pre_plus_post,firstCheck,ThreatLevel,-0.2574
sub222,HB,63,pre,firstForage_minus_firstCheck,Reward,-0.4529
sub222,VTA,1,post,firstCheck,Constant,-0.0887
sub222,VTA,2,post,firstCheck,TimeSinceLastCheck,0.0108
sub222,VTA,3,post,firstCheck,Proximity,-0.2821
sub222,VTA,4,post,firstCheck,Reward,0.0554
sub222,VTA,5,post,firstForage,Constant,-0.6663
sub222,VTA,6,post,firstForage,TimeSinceLastCheck,-1.0935
sub222,VTA,7,post,firstForage,Proximity,-0.3445
sub222,VTA,8,post,firstForage,Reward,0.4247
sub222,VTA,9,post,Hide,Constant,2.4053
sub222,VTA,10,post,Hide,TimeSinceLastCheck,0.5487
sub222,VTA,11,post,Hide,Proximity,-0.1459
sub222,VTA,12,post,Hide,Reward,1.0604
sub222,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,0.5272
sub222,VTA,15,pre,firstCheck,Reward,-0.0435
sub222,VTA,16,pre,firstCheck,TimePressure,-0.1017
sub222,VTA,18,pre,firstForage,Reward,0.0233
sub222,VTA,19,pre,firstForage,TimePressure,0.4229
sub222,VTA,20,pre,firstCheck,Constant,0.1025
sub222,VTA,21,pre,firstForage,Constant,-0.4395
sub222,VTA,70,pre_plus_post,firstForage,Reward,0.3456
sub222,VTA,73,post,firstCheck,ThreatLevel,0.2964
sub222,VTA,74,pre_plus_post,firstCheck,ThreatLevel,0.3691
sub222,VTA,63,pre,firstForage_minus_firstCheck,Reward,0.0436
sub222,SN,1,post,firstCheck,Constant,0.2711
sub222,SN,2,post,firstCheck,TimeSinceLastCheck,0.0273
sub222,SN,3,post,firstCheck,Proximity,-0.1464
sub222,SN,4,post,firstCheck,Reward,0.2903
sub222,SN,5,post,firstForage,Constant,-1.1597
sub222,SN,6,post,firstForage,TimeSinceLastCheck,-0.1325
sub222,SN,7,post,firstForage,Proximity,0.0106
sub222,SN,8,post,firstForage,Reward,-0.1173
sub222,SN,9,post,Hide,Constant,0.6275
sub222,SN,10,post,Hide,TimeSinceLastCheck,-0.0981
sub222,SN,11,post,Hide,Proximity,-0.549
sub222,SN,12,post,Hide,Reward,0.2369
sub222,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0224
sub222,SN,15,pre,firstCheck,Reward,-0.222
sub222,SN,16,pre,firstCheck,TimePressure,-0.2909
sub222,SN,18,pre,firstForage,Reward,-0.2798
sub222,SN,19,pre,firstForage,TimePressure,0.9826
sub222,SN,20,pre,firstCheck,Constant,-0.2188
sub222,SN,21,pre,firstForage,Constant,-0.9151
sub222,SN,70,pre_plus_post,firstForage,Reward,-0.2482
sub222,SN,73,post,firstCheck,ThreatLevel,0.0279
sub222,SN,74,pre_plus_post,firstCheck,ThreatLevel,0.0244
sub222,SN,63,pre,firstForage_minus_firstCheck,Reward,0.0073
sub222,ACC,1,post,firstCheck,Constant,0.7544
